"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f"
"year[66,3]",-0.0323249469419221,0.793456789692739,-1.57877349418881,-0.574713483882048,-0.0358128159356723,0.505158182878202,1.51996861688339,1.0005579488799,4268,1,0.517375
"year[67,3]",-0.146051863182758,0.816172794956548,-1.7456379695884,-0.695226515158902,-0.143031137924095,0.405186955053146,1.45088312249526,1.00020300634497,13354,1,0.5697
"year[68,3]",-0.0300951847547862,0.491421531723847,-0.987427166289484,-0.364393530134382,-0.0314863233245468,0.298387892177201,0.937312145070147,0.999993982210752,40000,1,0.5256
"year[69,3]",-0.104339927466373,0.812564456801095,-1.70215040901835,-0.648209051018516,-0.0997355282285965,0.448116523211918,1.47761132765827,1.00008046648336,26749,1,0.547975
"year[70,3]",0.644501177845402,0.705198654481332,-0.782102272598533,0.182864969748695,0.656616669644312,1.12421523757987,1.98010867274711,1.00031550182567,10104,1,0.819875
"year[71,3]",0.139111020323837,0.696035779401125,-1.21347006922057,-0.336192123905495,0.137410640911706,0.602581885066244,1.52151740041413,1.00003637009042,40000,1,0.578525
"year[72,3]",0.304552830085678,0.821507743764411,-1.29967853741832,-0.252828816824872,0.303185954403307,0.858663516962506,1.91330023963978,1.00014692285762,13408,1,0.643725
"year[73,3]",0.133570385756862,0.80430503537049,-1.45938992478051,-0.404116185015967,0.127752341335539,0.674589435450157,1.71536879388147,1.00027287947752,15380,1,0.56665
"year[74,3]",0.0921739247662655,0.814752801538581,-1.48455667581877,-0.457525530150448,0.0845327052633501,0.635515569599169,1.70370044269666,1.00059864533616,4198,1,0.541175
"year[75,3]",0.495295139970033,0.758099380939908,-0.993749869159707,-0.0159113427788484,0.500521228049625,1.00797195328791,1.97631432748119,1.00033750020367,7396,1,0.7435
"year[76,3]",-0.586689150919935,0.68134668137493,-1.9531138649904,-1.03307009479889,-0.576371700354793,-0.124485657837104,0.719676938211227,1.0004229223785,6292,1,0.8051
"year[77,3]",0.0996075763109386,0.819136922821126,-1.50959684047099,-0.449104077658198,0.0985369524466761,0.650408742896945,1.69851655990159,1.00025470724944,10331,1,0.5483
"year[78,3]",0.493966861792176,0.844561041141415,-1.1294074099439,-0.0839449338767661,0.483429224985866,1.05466405089649,2.19453606979724,1.00160458736358,1548,1,0.7183
"year[79,3]",0.363284201359966,0.810337972497504,-1.23546066692837,-0.181703359920081,0.372755992938971,0.910809442830919,1.92998455762983,1.00055541270764,4733,1,0.675575
"year[80,3]",-0.21524657644157,0.809449647709354,-1.8025269585199,-0.764682335075776,-0.21147374669549,0.327273960264403,1.36971141373304,1.00027934305529,8105,1,0.604225
"year[81,3]",1.28177574162388,0.616740718789841,0.0258168371695852,0.879303686512222,1.29519531744274,1.69929173758262,2.45231989227218,1.00005855859929,40000,0,0.977275
"year[82,3]",0.273315773975398,0.677136097150107,-1.07950054385897,-0.177527378672966,0.283675515866389,0.733056000929023,1.58191766531955,1.0000396416617,33314,1,0.662125
"year[83,3]",0.629416425862956,0.755829251722989,-0.875589720661228,0.125253558014639,0.638603112117777,1.13958878846892,2.08188837547564,1.00005445778235,24778,1,0.7993
"year[84,3]",0.298913797608164,0.848678009483131,-1.35787086806067,-0.276283709280972,0.29383046367778,0.872696318583473,1.96820300735153,1.0004105564588,6215,1,0.635425
"year[85,3]",0.0965484245666533,0.787570199565777,-1.47377885022135,-0.429120273545956,0.105431985474837,0.631024787001637,1.62142020709426,1.00056762435535,4709,1,0.55185
"year[86,3]",0.034925015405086,0.515645722688391,-0.935087991166009,-0.315835766490098,0.0209440709467019,0.37134319075944,1.09686360934304,1.00018526449029,14706,1,0.517425
"year[87,3]",0.197717705196693,0.788818100928781,-1.34732733093024,-0.336586791390742,0.203925005017032,0.739378280938443,1.70871773461917,0.999975485550678,40000,1,0.602675
"year[88,3]",-0.0597825657743844,0.706201124952422,-1.42304144741577,-0.534933914001043,-0.0666991771766039,0.406858482935127,1.35239118336513,1.00027558991728,8503,1,0.53865
"year[89,3]",-0.638644722940741,0.83070817492585,-2.24723050123977,-1.199711189815,-0.645984673939955,-0.0946754651918662,1.02964932562409,0.99999470612844,40000,1,0.7838
"year[90,3]",-0.155333740303574,0.800443989734327,-1.73028392668971,-0.690905612128352,-0.154635356777437,0.386693438847612,1.40354153888739,1.00008570228436,25797,1,0.57705
"year[91,3]",1.85047490156296,0.592394015894025,0.675957238468779,1.45197049973455,1.85524747920381,2.24795798399527,3.01121415693728,1.00030391505016,7452,0,0.9987
"year[92,3]",-0.0676479567186517,0.831683607013689,-1.71820342717887,-0.623152472023364,-0.0649632954160428,0.494457321678304,1.55375921070262,1.00015669146371,13226,1,0.5334
"year[93,3]",0.210898339695394,0.841460890428082,-1.41692924115656,-0.363578150836262,0.202933123138463,0.779103755696268,1.86179557267869,1.00004936691424,28447,1,0.59385
"year[94,3]",0.246276178854326,0.796499726917398,-1.33312490692737,-0.288051058478098,0.257202349062983,0.785085366665322,1.7893827325074,1.00020227694325,16863,1,0.624625
"year[95,3]",0.176616183458436,0.753895946947176,-1.34503678454823,-0.328562239097887,0.191936960065322,0.695446787399891,1.60784962415459,1.00052302391705,6122,1,0.5987
"year[96,3]",0.316499065020259,0.838392824339221,-1.33403083305606,-0.251702870319366,0.323186816167625,0.885599072899018,1.95462624061132,1.00033356058203,7150,1,0.64885
"year[97,3]",0.744728060050801,0.835715650416232,-0.884215048221681,0.176788728899321,0.742165455715501,1.30702015721066,2.39934649008509,1.00074235494942,3369,1,0.8118
"year[98,3]",0.310662621632672,0.829518677172903,-1.33984664462456,-0.244783498045136,0.31218441797366,0.870141016646379,1.92922093773128,1.00181333425265,1555,1,0.648275
"year[99,3]",-0.534761549663404,0.713271424230077,-1.92550198370422,-1.01588039888367,-0.54129619918578,-0.0612797280171509,0.877225832103736,1.00056704125363,4482,1,0.775175
"year[100,3]",-0.0831374875030148,0.820246782336127,-1.70713159669135,-0.627557010966124,-0.0789613160116621,0.471388067238176,1.50788503569388,1.00042270963105,7015,1,0.5356
"year[101,3]",0.192617341942518,0.828308554960875,-1.44213037751623,-0.368687835839268,0.194885528772285,0.751683991219049,1.81987111068222,1.00121893594078,2070,1,0.5945
"year[102,3]",-0.144611818653846,0.838000090828424,-1.81010306649249,-0.709063900591573,-0.137890410581515,0.420891136153168,1.48756514420392,1.00049508964722,4618,1,0.564475
"year[103,3]",-0.337250386234988,0.808026946512746,-1.94720394545224,-0.871437791635225,-0.325368987700482,0.211704326557196,1.21765455267158,1.00044674316843,5252,1,0.658625
"year[104,3]",-0.107005242443435,0.822932487262083,-1.74191607992964,-0.654530659753922,-0.0984483415422904,0.444786456444318,1.48625669910092,1.00003775633686,40000,1,0.54845
"year[105,3]",-0.312123211032902,0.640415941578485,-1.59190361557524,-0.741406668157943,-0.302369143308884,0.124021085085049,0.92421825669895,1.00006469220479,28710,1,0.683925
"year[106,3]",-0.313788102629508,0.779406716080242,-1.86985801015587,-0.83382039855403,-0.308226501567001,0.21886612171425,1.17864061310728,0.999970186595757,40000,1,0.65235
"year[107,3]",-0.15292020970325,0.720558140245609,-1.52153219094585,-0.64292330672197,-0.170836693385805,0.32242328501421,1.30409826867353,1.00026428559929,8633,1,0.592775
"year[108,3]",0.317005756683371,0.813557349043272,-1.26754272587957,-0.231822569313157,0.318220281591107,0.8613923058681,1.922689035642,1.00028854281835,7821,1,0.6511
"year[109,3]",-0.670122885198168,0.706253595911094,-2.04917917535787,-1.14252572047604,-0.669136634606815,-0.193061834921887,0.707331048102401,1.0002143194067,11669,1,0.828525
"year[110,3]",0.249522838841322,0.767868835236084,-1.31808153210275,-0.260066205267852,0.270401683443967,0.783393534300275,1.69858843785054,1.0005105377681,7448,1,0.636075
"year[111,3]",-0.0934212117531327,0.817614231733969,-1.70385133488363,-0.640259914778643,-0.0917728577063596,0.456620856447514,1.51277539038287,1.0003322044583,7963,1,0.54525
"year[112,3]",0.28885494582642,0.742492033986809,-1.18315108359833,-0.208291033384618,0.290770450629065,0.792231768992723,1.71996877447966,1.00032582141908,8212,1,0.65495
"year[113,3]",-0.314235731933559,0.752480115216017,-1.72506432927102,-0.829860778156701,-0.333621133558789,0.177124901709129,1.22192852426184,1.00011189746082,16426,1,0.67405
"year[114,3]",0.101694705252369,0.807744190494965,-1.48745290590178,-0.438365475651928,0.105514627942313,0.645131525318082,1.67490623074906,1.00013999138259,15451,1,0.5521
"year[115,3]",0.074715687671129,0.775843875617721,-1.4575524407214,-0.445745650976639,0.0734738846630418,0.595684123887784,1.59392374290683,1.00023727224802,12395,1,0.5386
"year[116,3]",-0.158356910788685,0.811480116150763,-1.76944802805154,-0.699853209727455,-0.153275306128416,0.387758252507747,1.42268284567293,1.00007402406666,23170,1,0.575725
"year[117,3]",-0.192110738386615,0.841595241292916,-1.85511455837261,-0.762021827114906,-0.18672109853102,0.371614119869166,1.45733702331781,1.00038367118852,8370,1,0.587225
"year[118,3]",-0.0540068231930426,0.74453959739832,-1.48646510760295,-0.557620566460733,-0.0630616563648838,0.44293815336866,1.4225477615082,1.0007498042489,3199,1,0.535375
"year[119,3]",-0.299396298730009,0.820157025051571,-1.91418037656141,-0.847757009686103,-0.303281762830611,0.249936623590306,1.31115495587964,1.00037278409385,6252,1,0.645325
"year[120,3]",-0.332815988547984,0.501369835069135,-1.29553533021387,-0.674316378850281,-0.339516902628161,0.00351084938409556,0.666837834266986,1.00025253562351,8753,1,0.7479
"year[121,3]",0.231524023154423,0.837300975629594,-1.40098745329567,-0.337186486294281,0.232559746736441,0.79519149503403,1.87182270043011,1.00029450067219,7849,1,0.607475
"year[122,3]",-0.118835488132983,0.837705791015111,-1.76488012742221,-0.676696977791158,-0.11483268740526,0.438738674383397,1.52360820530819,1.00019536832727,10816,1,0.554775
"year[123,3]",-0.0962569088702148,0.831888619480886,-1.73876347971314,-0.650381135507126,-0.0948901069302054,0.464055357453542,1.52803241207098,1.00034497406548,8036,1,0.545225
"year[124,3]",-0.28142800634538,0.816548496348206,-1.84571461090997,-0.839316599554835,-0.293833891860199,0.268487318966387,1.34611239376606,0.999983008670872,40000,1,0.63855
"year[125,3]",-0.096827196045538,0.820067828899927,-1.71353506442783,-0.648716867862699,-0.0927468556676097,0.456910593652706,1.5160698442523,1.00028111783801,13477,1,0.544725
"year[126,3]",-0.184279681030683,0.832315230411531,-1.81274910591054,-0.745858076079271,-0.17949559445003,0.379023352491477,1.43720938471625,1.00046065613525,5270,1,0.587175
"year[127,3]",0.215298612884862,0.770531802784593,-1.23456988781046,-0.314103587961968,0.19631128531368,0.720886324917311,1.77581704012724,1.00039799326601,7676,1,0.60235
"year[128,3]",-0.116250682516659,0.831825810855713,-1.75227425472771,-0.672584460877382,-0.109357305958222,0.441033101750022,1.5088700149098,1.00004354056619,40000,1,0.555525
"year[129,3]",-0.0583025189339895,0.842602927632477,-1.72742230468664,-0.627139914717629,-0.0591021456495453,0.510601418968918,1.60354121695182,1.00057279753977,4113,1,0.528525
"year[130,3]",0.0353517090595823,0.812383211189552,-1.55961094693205,-0.503448960705276,0.0361727819926244,0.57916053624181,1.62882145529263,1.00000433949715,40000,1,0.518175
"year[131,3]",-0.314967014092744,0.803092255275856,-1.91154825776174,-0.851133081153985,-0.305664964528066,0.231939332610166,1.23891705709229,1.00076823433938,3523,1,0.649075
"year[132,3]",0.054351825376597,0.820158796863549,-1.55361753837243,-0.497169339687815,0.0530947167349554,0.605996222205675,1.66396757105482,1.00009344590782,22119,1,0.52735
"year[133,3]",-0.457843613589225,0.737918697126503,-1.90885259158707,-0.948625866990363,-0.454835932564047,0.0386795121740816,0.978308858005168,1.00006785748237,26253,1,0.7328
"year[134,3]",-0.976912540932572,0.731869732725315,-2.36019240042642,-1.48435076822503,-0.994351390783125,-0.489699898370574,0.49654898572735,1.00030454027209,7767,1,0.9045
"year[135,3]",-0.0710569715537399,0.823124315858047,-1.70363570809844,-0.624693155837341,-0.065356692199746,0.487149299687511,1.52426146699894,1.00015686169904,16976,1,0.53225
"year[136,3]",-0.357466622530804,0.652841717285376,-1.63466120200573,-0.796702337507546,-0.36230506580604,0.0819220141249381,0.931306405757031,1.00010869978366,17215,1,0.70995
"year[137,3]",-0.0763069009347751,0.839260418532449,-1.74680918214557,-0.639134721876789,-0.0691366367111117,0.496330992105654,1.54720194347888,1.00015940444496,17673,1,0.533075
"year[138,3]",-1.23553731455627,0.760926100258089,-2.63254386524914,-1.75819740332735,-1.27073648523655,-0.755902250923136,0.36091206667544,1.00023407672447,9559,1,0.93995
"year[139,3]",0.127855996707482,0.850987516694019,-1.52410110055019,-0.446003195677946,0.125358462381818,0.697905771883869,1.79930337089158,1.00040230819621,22161,1,0.55825
"year[1,4]",-0.0242688037493119,0.480711539587091,-0.968073453066948,-0.349567760904714,-0.0215929176802641,0.297203254935514,0.925316527653098,1.00003422249429,30235,1,0.518275
"year[2,4]",0.0118931931116316,0.745108395797401,-1.43815081988325,-0.493350388052625,0.00653927288817724,0.513789077986889,1.48576224079182,1.00028868177276,10295,1,0.5033
"year[3,4]",-0.12829200211337,0.81576327063703,-1.73469435822375,-0.678063417714983,-0.122232120333869,0.42426209669852,1.45713221802862,1.00026797251979,9751,1,0.55945
"year[4,4]",0.558661957188468,0.825644922420785,-1.0420269941148,-0.00144509289542699,0.551926771531435,1.11616098564482,2.18813994721438,1.00052952511811,7488,1,0.749325
"year[5,4]",-0.828066229741477,0.554322656784053,-1.9099804051866,-1.20434997513685,-0.829200127742138,-0.454825522968978,0.254118870706924,1.00004180682929,40000,1,0.931425
"year[6,4]",0.897665924712156,0.617269667090653,-0.299024030383275,0.482834276211569,0.89484285888749,1.31299311818899,2.11739898137187,1.00026025246322,9928,1,0.92755
"year[7,4]",0.0851566838934873,0.775686488629098,-1.44560330898834,-0.434209096119342,0.0857700974927737,0.609273046854737,1.59666964459657,1.00077637857199,3218,1,0.545375
"year[8,4]",0.027315508456269,0.777321802477533,-1.506735947879,-0.493442457890396,0.0342143609526723,0.552385250224158,1.53935029369506,1.00005111170009,30785,1,0.517325
"year[9,4]",0.250221581267264,0.80891878060451,-1.33801477054158,-0.293527393440696,0.247401540305822,0.789126588394646,1.85171315166139,1.00013592715483,28890,1,0.621525
"year[10,4]",0.471006733510162,0.709353995138989,-0.901849104878274,-0.01032697069153,0.465356066643538,0.944812510802445,1.87561669624173,1.00007848482898,23236,1,0.74515
"year[11,4]",1.29447049338415,0.656831871464467,0.00256885390581542,0.852052589338494,1.29835272765399,1.7415904307622,2.57056144512079,1.00016472272824,14949,0,0.975225
"year[12,4]",-0.0461679659609706,0.826233909189886,-1.668215911951,-0.597973957466912,-0.0497162338577625,0.503134390267459,1.57630957453729,1.00044870705883,5747,1,0.52435
"year[13,4]",0.167854996298294,0.823160470793669,-1.44962009920293,-0.384128305288729,0.170268153852487,0.725142377014537,1.76479187012025,1.00006503304924,31214,1,0.582175
"year[14,4]",0.119056958473136,0.737503845747107,-1.30006810164991,-0.38028119197127,0.11201374632843,0.607203850693345,1.5902098064002,1.00004407566863,35202,1,0.56005
"year[15,4]",0.133740463466385,0.785171963376059,-1.38032997616029,-0.397645646808259,0.129844837696054,0.658054577555243,1.68512138777994,1.00018792017613,11382,1,0.566025
"year[16,4]",-0.122677767329778,0.839780367879026,-1.78000158754079,-0.683747760844153,-0.123317952534795,0.440628671577664,1.50373427727697,1.00004020403388,35947,1,0.557325
"year[17,4]",0.222619512650493,0.794796672578482,-1.2939936498868,-0.320996191026118,0.211409137773701,0.748912490865263,1.81906869635235,1.00026274155458,12097,1,0.605425
"year[18,4]",-0.133448272067524,0.822845689952986,-1.7693170068643,-0.680303061889037,-0.131513203923741,0.423782695860784,1.48428001565287,1.00040160247645,5698,1,0.564225
"year[19,4]",-0.172298590603647,0.806856936610326,-1.76524430874772,-0.718476247969979,-0.17074767648507,0.372333864779732,1.39464184691118,1.00062785169824,3731,1,0.5833
"year[20,4]",-0.0956396029581049,0.84010946114495,-1.75607851249204,-0.656421806418503,-0.0959205272856737,0.471783396306441,1.53630755733197,1.00013815780804,14238,1,0.54475
"year[21,4]",-0.0174076942397518,0.791556025575359,-1.58879845067271,-0.546608184053489,-0.0126387134234782,0.514317653066874,1.53898417244255,1.00062087933043,3749,1,0.5063
"year[22,4]",0.608943523188698,0.801029393958168,-0.950705317997286,0.0680317543857568,0.605306058708263,1.14167085879322,2.20450187737202,1.00102232609966,2369,1,0.776275
"year[23,4]",-0.210551828385567,0.820147202744071,-1.83779019666386,-0.757581533173148,-0.20931853374615,0.340777922123793,1.3854495906567,1.00053874508834,4682,1,0.60265
"year[24,4]",0.445907435780896,0.663280924804726,-0.837877509308299,-0.00847175446793771,0.44272048668478,0.890812569644073,1.76529174190083,1.0005208011876,4962,1,0.746425
